"Humidity"	"Date"	"DateTime"	"Time"	"D"	"M"	"Y"	"m"
93,71	2024-12-23	2024-12-23 05:30:09	5H 30M 9S	23	12	2024	30
93,71	2024-12-23	2024-12-23 05:30:09	5H 30M 9S	23	12	2024	30
95,75	2024-12-23	2024-12-23 05:59:53	5H 59M 53S	23	12	2024	59
95,75	2024-12-23	2024-12-23 05:59:53	5H 59M 53S	23	12	2024	59
95,75	2024-12-23	2024-12-23 05:59:53	5H 59M 53S	23	12	2024	59
93,86	2024-12-23	2024-12-23 06:00:03	6H 0M 3S	23	12	2024	0
93,86	2024-12-23	2024-12-23 06:00:09	6H 0M 9S	23	12	2024	0
93,86	2024-12-23	2024-12-23 06:00:09	6H 0M 9S	23	12	2024	0
95,73	2024-12-23	2024-12-23 06:29:53	6H 29M 53S	23	12	2024	29
95,73	2024-12-23	2024-12-23 06:29:53	6H 29M 53S	23	12	2024	29
95,73	2024-12-23	2024-12-23 06:29:53	6H 29M 53S	23	12	2024	29
93,86	2024-12-23	2024-12-23 06:30:09	6H 30M 9S	23	12	2024	30
93,86	2024-12-23	2024-12-23 06:30:09	6H 30M 9S	23	12	2024	30
95,62	2024-12-23	2024-12-23 06:59:53	6H 59M 53S	23	12	2024	59
95,62	2024-12-23	2024-12-23 06:59:53	6H 59M 53S	23	12	2024	59
95,62	2024-12-23	2024-12-23 06:59:53	6H 59M 53S	23	12	2024	59
93,82	2024-12-23	2024-12-23 07:00:09	7H 0M 9S	23	12	2024	0
93,82	2024-12-23	2024-12-23 07:00:09	7H 0M 9S	23	12	2024	0
93,82	2024-12-23	2024-12-23 07:00:09	7H 0M 9S	23	12	2024	0
95,64	2024-12-23	2024-12-23 07:29:53	7H 29M 53S	23	12	2024	29
95,64	2024-12-23	2024-12-23 07:29:53	7H 29M 53S	23	12	2024	29
95,64	2024-12-23	2024-12-23 07:29:53	7H 29M 53S	23	12	2024	29
93,83	2024-12-23	2024-12-23 07:30:08	7H 30M 8S	23	12	2024	30
93,83	2024-12-23	2024-12-23 07:30:08	7H 30M 8S	23	12	2024	30
93,83	2024-12-23	2024-12-23 07:30:08	7H 30M 8S	23	12	2024	30
95,62	2024-12-23	2024-12-23 07:59:53	7H 59M 53S	23	12	2024	59
95,62	2024-12-23	2024-12-23 07:59:53	7H 59M 53S	23	12	2024	59
95,62	2024-12-23	2024-12-23 07:59:53	7H 59M 53S	23	12	2024	59
93,8	2024-12-23	2024-12-23 08:00:08	8H 0M 8S	23	12	2024	0
93,8	2024-12-23	2024-12-23 08:00:08	8H 0M 8S	23	12	2024	0
93,8	2024-12-23	2024-12-23 08:00:08	8H 0M 8S	23	12	2024	0
95,56	2024-12-23	2024-12-23 08:29:53	8H 29M 53S	23	12	2024	29
95,56	2024-12-23	2024-12-23 08:29:53	8H 29M 53S	23	12	2024	29
95,56	2024-12-23	2024-12-23 08:29:53	8H 29M 53S	23	12	2024	29
95,07	2024-12-23	2024-12-23 08:59:53	8H 59M 53S	23	12	2024	59
95,07	2024-12-23	2024-12-23 08:59:53	8H 59M 53S	23	12	2024	59
95,07	2024-12-23	2024-12-23 08:59:53	8H 59M 53S	23	12	2024	59
93,67	2024-12-23	2024-12-23 09:00:08	9H 0M 8S	23	12	2024	0
93,67	2024-12-23	2024-12-23 09:00:08	9H 0M 8S	23	12	2024	0
93,67	2024-12-23	2024-12-23 09:00:08	9H 0M 8S	23	12	2024	0
95,07	2024-12-23	2024-12-23 09:29:52	9H 29M 52S	23	12	2024	29
95,07	2024-12-23	2024-12-23 09:29:52	9H 29M 52S	23	12	2024	29
93,85	2024-12-23	2024-12-23 09:30:08	9H 30M 8S	23	12	2024	30
93,85	2024-12-23	2024-12-23 09:30:08	9H 30M 8S	23	12	2024	30
93,85	2024-12-23	2024-12-23 09:30:08	9H 30M 8S	23	12	2024	30
93,82	2024-12-23	2024-12-23 10:00:08	10H 0M 8S	23	12	2024	0
93,82	2024-12-23	2024-12-23 10:00:08	10H 0M 8S	23	12	2024	0
93,82	2024-12-23	2024-12-23 10:00:08	10H 0M 8S	23	12	2024	0
94,52	2024-12-23	2024-12-23 10:29:52	10H 29M 52S	23	12	2024	29
94,52	2024-12-23	2024-12-23 10:29:52	10H 29M 52S	23	12	2024	29
93,81	2024-12-23	2024-12-23 10:30:08	10H 30M 8S	23	12	2024	30
93,81	2024-12-23	2024-12-23 10:30:08	10H 30M 8S	23	12	2024	30
93,81	2024-12-23	2024-12-23 10:30:08	10H 30M 8S	23	12	2024	30
94,47	2024-12-23	2024-12-23 10:59:52	10H 59M 52S	23	12	2024	59
94,47	2024-12-23	2024-12-23 10:59:52	10H 59M 52S	23	12	2024	59
94,47	2024-12-23	2024-12-23 10:59:52	10H 59M 52S	23	12	2024	59
93,7	2024-12-23	2024-12-23 11:00:07	11H 0M 7S	23	12	2024	0
93,7	2024-12-23	2024-12-23 11:00:07	11H 0M 7S	23	12	2024	0
93,7	2024-12-23	2024-12-23 11:00:07	11H 0M 7S	23	12	2024	0
94,47	2024-12-23	2024-12-23 11:29:52	11H 29M 52S	23	12	2024	29
94,47	2024-12-23	2024-12-23 11:29:52	11H 29M 52S	23	12	2024	29
94,47	2024-12-23	2024-12-23 11:29:52	11H 29M 52S	23	12	2024	29
93,44	2024-12-23	2024-12-23 12:00:07	12H 0M 7S	23	12	2024	0
93,44	2024-12-23	2024-12-23 12:00:07	12H 0M 7S	23	12	2024	0
93,44	2024-12-23	2024-12-23 12:00:07	12H 0M 7S	23	12	2024	0
93,35	2024-12-23	2024-12-23 12:30:07	12H 30M 7S	23	12	2024	30
93,35	2024-12-23	2024-12-23 12:30:07	12H 30M 7S	23	12	2024	30
93,35	2024-12-23	2024-12-23 12:30:07	12H 30M 7S	23	12	2024	30
94,23	2024-12-23	2024-12-23 12:59:51	12H 59M 51S	23	12	2024	59
94,23	2024-12-23	2024-12-23 12:59:51	12H 59M 51S	23	12	2024	59
94,23	2024-12-23	2024-12-23 12:59:51	12H 59M 51S	23	12	2024	59
93,16	2024-12-23	2024-12-23 13:00:07	13H 0M 7S	23	12	2024	0
93,16	2024-12-23	2024-12-23 13:00:07	13H 0M 7S	23	12	2024	0
93,16	2024-12-23	2024-12-23 13:00:07	13H 0M 7S	23	12	2024	0
94,18	2024-12-23	2024-12-23 13:29:51	13H 29M 51S	23	12	2024	29
94,18	2024-12-23	2024-12-23 13:29:51	13H 29M 51S	23	12	2024	29
94,18	2024-12-23	2024-12-23 13:29:51	13H 29M 51S	23	12	2024	29
94,42	2024-12-23	2024-12-23 13:59:51	13H 59M 51S	23	12	2024	59
94,42	2024-12-23	2024-12-23 13:59:51	13H 59M 51S	23	12	2024	59
94,42	2024-12-23	2024-12-23 13:59:51	13H 59M 51S	23	12	2024	59
93,72	2024-12-23	2024-12-23 14:00:07	14H 0M 7S	23	12	2024	0
93,72	2024-12-23	2024-12-23 14:00:07	14H 0M 7S	23	12	2024	0
93,72	2024-12-23	2024-12-23 14:00:07	14H 0M 7S	23	12	2024	0
93,87	2024-12-23	2024-12-23 14:30:07	14H 30M 7S	23	12	2024	30
93,87	2024-12-23	2024-12-23 14:30:07	14H 30M 7S	23	12	2024	30
93,87	2024-12-23	2024-12-23 14:30:07	14H 30M 7S	23	12	2024	30
94,58	2024-12-23	2024-12-23 14:59:51	14H 59M 51S	23	12	2024	59
94,58	2024-12-23	2024-12-23 14:59:51	14H 59M 51S	23	12	2024	59
94,58	2024-12-23	2024-12-23 14:59:51	14H 59M 51S	23	12	2024	59
94,17	2024-12-23	2024-12-23 15:00:06	15H 0M 6S	23	12	2024	0
94,17	2024-12-23	2024-12-23 15:00:06	15H 0M 6S	23	12	2024	0
94,17	2024-12-23	2024-12-23 15:00:06	15H 0M 6S	23	12	2024	0
94,88	2024-12-23	2024-12-23 15:29:51	15H 29M 51S	23	12	2024	29
94,88	2024-12-23	2024-12-23 15:29:51	15H 29M 51S	23	12	2024	29
94,88	2024-12-23	2024-12-23 15:29:51	15H 29M 51S	23	12	2024	29
94,1	2024-12-23	2024-12-23 15:30:06	15H 30M 6S	23	12	2024	30
94,1	2024-12-23	2024-12-23 15:30:06	15H 30M 6S	23	12	2024	30
94,1	2024-12-23	2024-12-23 15:30:06	15H 30M 6S	23	12	2024	30
94,93	2024-12-23	2024-12-23 15:59:51	15H 59M 51S	23	12	2024	59
94,93	2024-12-23	2024-12-23 15:59:51	15H 59M 51S	23	12	2024	59
94,93	2024-12-23	2024-12-23 15:59:51	15H 59M 51S	23	12	2024	59
94,22	2024-12-23	2024-12-23 16:00:06	16H 0M 6S	23	12	2024	0
94,22	2024-12-23	2024-12-23 16:00:06	16H 0M 6S	23	12	2024	0
95,47	2024-12-23	2024-12-23 16:29:50	16H 29M 50S	23	12	2024	29
95,47	2024-12-23	2024-12-23 16:29:50	16H 29M 50S	23	12	2024	29
95,47	2024-12-23	2024-12-23 16:29:50	16H 29M 50S	23	12	2024	29
94,37	2024-12-23	2024-12-23 16:30:06	16H 30M 6S	23	12	2024	30
94,37	2024-12-23	2024-12-23 16:30:06	16H 30M 6S	23	12	2024	30
94,37	2024-12-23	2024-12-23 16:30:06	16H 30M 6S	23	12	2024	30
95,53	2024-12-23	2024-12-23 16:59:50	16H 59M 50S	23	12	2024	59
95,53	2024-12-23	2024-12-23 16:59:50	16H 59M 50S	23	12	2024	59
94,41	2024-12-23	2024-12-23 16:59:58	16H 59M 58S	23	12	2024	59
94,41	2024-12-23	2024-12-23 17:00:06	17H 0M 6S	23	12	2024	0
94,41	2024-12-23	2024-12-23 17:00:06	17H 0M 6S	23	12	2024	0
95,68	2024-12-23	2024-12-23 17:29:50	17H 29M 50S	23	12	2024	29
95,68	2024-12-23	2024-12-23 17:29:50	17H 29M 50S	23	12	2024	29
95,68	2024-12-23	2024-12-23 17:29:50	17H 29M 50S	23	12	2024	29
94,42	2024-12-23	2024-12-23 17:30:06	17H 30M 6S	23	12	2024	30
94,42	2024-12-23	2024-12-23 17:30:06	17H 30M 6S	23	12	2024	30
94,42	2024-12-23	2024-12-23 17:30:06	17H 30M 6S	23	12	2024	30
96,09	2024-12-23	2024-12-23 17:59:50	17H 59M 50S	23	12	2024	59
96,09	2024-12-23	2024-12-23 17:59:50	17H 59M 50S	23	12	2024	59
96,09	2024-12-23	2024-12-23 17:59:50	17H 59M 50S	23	12	2024	59
94,61	2024-12-23	2024-12-23 18:00:07	18H 0M 7S	23	12	2024	0
94,61	2024-12-23	2024-12-23 18:00:07	18H 0M 7S	23	12	2024	0
94,61	2024-12-23	2024-12-23 18:00:07	18H 0M 7S	23	12	2024	0
96,15	2024-12-23	2024-12-23 18:29:50	18H 29M 50S	23	12	2024	29
96,15	2024-12-23	2024-12-23 18:29:50	18H 29M 50S	23	12	2024	29
96,15	2024-12-23	2024-12-23 18:29:50	18H 29M 50S	23	12	2024	29
94,69	2024-12-23	2024-12-23 18:30:05	18H 30M 5S	23	12	2024	30
94,69	2024-12-23	2024-12-23 18:30:05	18H 30M 5S	23	12	2024	30
94,69	2024-12-23	2024-12-23 18:30:05	18H 30M 5S	23	12	2024	30
96,32	2024-12-23	2024-12-23 18:59:50	18H 59M 50S	23	12	2024	59
96,32	2024-12-23	2024-12-23 18:59:50	18H 59M 50S	23	12	2024	59
96,32	2024-12-23	2024-12-23 18:59:50	18H 59M 50S	23	12	2024	59
94,77	2024-12-23	2024-12-23 19:00:05	19H 0M 5S	23	12	2024	0
94,77	2024-12-23	2024-12-23 19:00:05	19H 0M 5S	23	12	2024	0
96,28	2024-12-23	2024-12-23 19:29:50	19H 29M 50S	23	12	2024	29
96,28	2024-12-23	2024-12-23 19:29:50	19H 29M 50S	23	12	2024	29
96,28	2024-12-23	2024-12-23 19:29:50	19H 29M 50S	23	12	2024	29
94,84	2024-12-23	2024-12-23 19:30:05	19H 30M 5S	23	12	2024	30
94,84	2024-12-23	2024-12-23 19:30:05	19H 30M 5S	23	12	2024	30
94,84	2024-12-23	2024-12-23 19:30:05	19H 30M 5S	23	12	2024	30
96,44	2024-12-23	2024-12-23 19:59:49	19H 59M 49S	23	12	2024	59
96,44	2024-12-23	2024-12-23 19:59:49	19H 59M 49S	23	12	2024	59
94,82	2024-12-23	2024-12-23 20:00:05	20H 0M 5S	23	12	2024	0
94,82	2024-12-23	2024-12-23 20:00:05	20H 0M 5S	23	12	2024	0
94,82	2024-12-23	2024-12-23 20:00:05	20H 0M 5S	23	12	2024	0
96,3	2024-12-23	2024-12-23 20:29:49	20H 29M 49S	23	12	2024	29
96,3	2024-12-23	2024-12-23 20:29:49	20H 29M 49S	23	12	2024	29
96,3	2024-12-23	2024-12-23 20:29:49	20H 29M 49S	23	12	2024	29
94,81	2024-12-23	2024-12-23 20:30:05	20H 30M 5S	23	12	2024	30
94,81	2024-12-23	2024-12-23 20:30:05	20H 30M 5S	23	12	2024	30
94,81	2024-12-23	2024-12-23 20:30:05	20H 30M 5S	23	12	2024	30
96,45	2024-12-23	2024-12-23 20:59:49	20H 59M 49S	23	12	2024	59
96,45	2024-12-23	2024-12-23 20:59:49	20H 59M 49S	23	12	2024	59
96,45	2024-12-23	2024-12-23 20:59:49	20H 59M 49S	23	12	2024	59
94,82	2024-12-23	2024-12-23 21:00:05	21H 0M 5S	23	12	2024	0
94,82	2024-12-23	2024-12-23 21:00:05	21H 0M 5S	23	12	2024	0
94,82	2024-12-23	2024-12-23 21:00:05	21H 0M 5S	23	12	2024	0
96,52	2024-12-23	2024-12-23 21:29:49	21H 29M 49S	23	12	2024	29
96,52	2024-12-23	2024-12-23 21:29:49	21H 29M 49S	23	12	2024	29
96,52	2024-12-23	2024-12-23 21:29:49	21H 29M 49S	23	12	2024	29
94,92	2024-12-23	2024-12-23 21:30:05	21H 30M 5S	23	12	2024	30
94,92	2024-12-23	2024-12-23 21:30:05	21H 30M 5S	23	12	2024	30
94,92	2024-12-23	2024-12-23 21:30:05	21H 30M 5S	23	12	2024	30
96,56	2024-12-23	2024-12-23 21:59:49	21H 59M 49S	23	12	2024	59
96,56	2024-12-23	2024-12-23 21:59:49	21H 59M 49S	23	12	2024	59
94,84	2024-12-23	2024-12-23 22:00:05	22H 0M 5S	23	12	2024	0
94,84	2024-12-23	2024-12-23 22:00:05	22H 0M 5S	23	12	2024	0
94,84	2024-12-23	2024-12-23 22:00:05	22H 0M 5S	23	12	2024	0
96,67	2024-12-23	2024-12-23 22:29:49	22H 29M 49S	23	12	2024	29
96,67	2024-12-23	2024-12-23 22:29:49	22H 29M 49S	23	12	2024	29
96,67	2024-12-23	2024-12-23 22:29:49	22H 29M 49S	23	12	2024	29
94,89	2024-12-23	2024-12-23 22:30:04	22H 30M 4S	23	12	2024	30
94,89	2024-12-23	2024-12-23 22:30:04	22H 30M 4S	23	12	2024	30
94,89	2024-12-23	2024-12-23 22:30:04	22H 30M 4S	23	12	2024	30
96,64	2024-12-23	2024-12-23 22:59:49	22H 59M 49S	23	12	2024	59
96,64	2024-12-23	2024-12-23 22:59:49	22H 59M 49S	23	12	2024	59
96,64	2024-12-23	2024-12-23 22:59:49	22H 59M 49S	23	12	2024	59
94,86	2024-12-23	2024-12-23 23:00:04	23H 0M 4S	23	12	2024	0
94,86	2024-12-23	2024-12-23 23:00:04	23H 0M 4S	23	12	2024	0
94,86	2024-12-23	2024-12-23 23:00:04	23H 0M 4S	23	12	2024	0
96,78	2024-12-23	2024-12-23 23:29:48	23H 29M 48S	23	12	2024	29
96,78	2024-12-23	2024-12-23 23:29:48	23H 29M 48S	23	12	2024	29
96,78	2024-12-23	2024-12-23 23:29:48	23H 29M 48S	23	12	2024	29
94,99	2024-12-23	2024-12-23 23:30:04	23H 30M 4S	23	12	2024	30
94,99	2024-12-23	2024-12-23 23:30:04	23H 30M 4S	23	12	2024	30
94,99	2024-12-23	2024-12-23 23:30:04	23H 30M 4S	23	12	2024	30
96,81	2024-12-23	2024-12-23 23:59:48	23H 59M 48S	23	12	2024	59
96,81	2024-12-23	2024-12-23 23:59:48	23H 59M 48S	23	12	2024	59
96,81	2024-12-23	2024-12-23 23:59:48	23H 59M 48S	23	12	2024	59
93,8	2024-12-22	2024-12-22 01:00:17	1H 0M 17S	22	12	2024	0
93,8	2024-12-22	2024-12-22 01:00:17	1H 0M 17S	22	12	2024	0
93,8	2024-12-22	2024-12-22 01:00:17	1H 0M 17S	22	12	2024	0
95,04	2024-12-22	2024-12-22 01:30:02	1H 30M 2S	22	12	2024	30
95,04	2024-12-22	2024-12-22 01:30:02	1H 30M 2S	22	12	2024	30
93,71	2024-12-22	2024-12-22 01:30:17	1H 30M 17S	22	12	2024	30
93,71	2024-12-22	2024-12-22 01:30:17	1H 30M 17S	22	12	2024	30
93,71	2024-12-22	2024-12-22 01:30:17	1H 30M 17S	22	12	2024	30
95,15	2024-12-22	2024-12-22 02:00:02	2H 0M 2S	22	12	2024	0
95,15	2024-12-22	2024-12-22 02:00:02	2H 0M 2S	22	12	2024	0
95,15	2024-12-22	2024-12-22 02:00:02	2H 0M 2S	22	12	2024	0
93,82	2024-12-22	2024-12-22 02:00:17	2H 0M 17S	22	12	2024	0
93,82	2024-12-22	2024-12-22 02:00:17	2H 0M 17S	22	12	2024	0
93,82	2024-12-22	2024-12-22 02:00:17	2H 0M 17S	22	12	2024	0
95,15	2024-12-22	2024-12-22 02:01:01	2H 1M 1S	22	12	2024	1
95,15	2024-12-22	2024-12-22 02:01:01	2H 1M 1S	22	12	2024	1
95,15	2024-12-22	2024-12-22 02:01:01	2H 1M 1S	22	12	2024	1
95,18	2024-12-22	2024-12-22 02:30:01	2H 30M 1S	22	12	2024	30
95,18	2024-12-22	2024-12-22 02:30:01	2H 30M 1S	22	12	2024	30
95,18	2024-12-22	2024-12-22 02:30:01	2H 30M 1S	22	12	2024	30
93,8	2024-12-22	2024-12-22 02:30:17	2H 30M 17S	22	12	2024	30
93,8	2024-12-22	2024-12-22 02:30:17	2H 30M 17S	22	12	2024	30
93,8	2024-12-22	2024-12-22 02:30:17	2H 30M 17S	22	12	2024	30
95,19	2024-12-22	2024-12-22 03:00:01	3H 0M 1S	22	12	2024	0
95,19	2024-12-22	2024-12-22 03:00:01	3H 0M 1S	22	12	2024	0
95,19	2024-12-22	2024-12-22 03:00:01	3H 0M 1S	22	12	2024	0
93,89	2024-12-22	2024-12-22 03:00:17	3H 0M 17S	22	12	2024	0
93,89	2024-12-22	2024-12-22 03:00:17	3H 0M 17S	22	12	2024	0
95,3	2024-12-22	2024-12-22 03:30:01	3H 30M 1S	22	12	2024	30
95,3	2024-12-22	2024-12-22 03:30:01	3H 30M 1S	22	12	2024	30
95,3	2024-12-22	2024-12-22 03:30:01	3H 30M 1S	22	12	2024	30
93,85	2024-12-22	2024-12-22 03:30:17	3H 30M 17S	22	12	2024	30
93,85	2024-12-22	2024-12-22 03:30:17	3H 30M 17S	22	12	2024	30
93,85	2024-12-22	2024-12-22 03:30:17	3H 30M 17S	22	12	2024	30
95,28	2024-12-22	2024-12-22 04:00:02	4H 0M 2S	22	12	2024	0
95,28	2024-12-22	2024-12-22 04:00:02	4H 0M 2S	22	12	2024	0
95,28	2024-12-22	2024-12-22 04:00:02	4H 0M 2S	22	12	2024	0
93,94	2024-12-22	2024-12-22 04:00:16	4H 0M 16S	22	12	2024	0
93,94	2024-12-22	2024-12-22 04:00:16	4H 0M 16S	22	12	2024	0
93,94	2024-12-22	2024-12-22 04:00:16	4H 0M 16S	22	12	2024	0
95,29	2024-12-22	2024-12-22 04:30:01	4H 30M 1S	22	12	2024	30
95,29	2024-12-22	2024-12-22 04:30:01	4H 30M 1S	22	12	2024	30
94,03	2024-12-22	2024-12-22 04:30:16	4H 30M 16S	22	12	2024	30
94,03	2024-12-22	2024-12-22 04:30:16	4H 30M 16S	22	12	2024	30
94,03	2024-12-22	2024-12-22 04:30:16	4H 30M 16S	22	12	2024	30
95,3	2024-12-22	2024-12-22 05:00:01	5H 0M 1S	22	12	2024	0
95,3	2024-12-22	2024-12-22 05:00:01	5H 0M 1S	22	12	2024	0
95,3	2024-12-22	2024-12-22 05:00:01	5H 0M 1S	22	12	2024	0
93,97	2024-12-22	2024-12-22 05:00:16	5H 0M 16S	22	12	2024	0
93,97	2024-12-22	2024-12-22 05:00:16	5H 0M 16S	22	12	2024	0
95,3	2024-12-22	2024-12-22 05:00:33	5H 0M 33S	22	12	2024	0
95,3	2024-12-22	2024-12-22 05:00:33	5H 0M 33S	22	12	2024	0
95,3	2024-12-22	2024-12-22 05:00:33	5H 0M 33S	22	12	2024	0
95,45	2024-12-22	2024-12-22 05:30:01	5H 30M 1S	22	12	2024	30
95,45	2024-12-22	2024-12-22 05:30:01	5H 30M 1S	22	12	2024	30
94,09	2024-12-22	2024-12-22 05:30:16	5H 30M 16S	22	12	2024	30
94,09	2024-12-22	2024-12-22 05:30:16	5H 30M 16S	22	12	2024	30
94,09	2024-12-22	2024-12-22 05:30:16	5H 30M 16S	22	12	2024	30
95,48	2024-12-22	2024-12-22 06:00:02	6H 0M 2S	22	12	2024	0
95,48	2024-12-22	2024-12-22 06:00:02	6H 0M 2S	22	12	2024	0
95,48	2024-12-22	2024-12-22 06:00:02	6H 0M 2S	22	12	2024	0
94,02	2024-12-22	2024-12-22 06:00:16	6H 0M 16S	22	12	2024	0
94,02	2024-12-22	2024-12-22 06:00:16	6H 0M 16S	22	12	2024	0
94,02	2024-12-22	2024-12-22 06:00:16	6H 0M 16S	22	12	2024	0
95,39	2024-12-22	2024-12-22 06:30:00	6H 30M 0S	22	12	2024	30
95,39	2024-12-22	2024-12-22 06:30:00	6H 30M 0S	22	12	2024	30
95,39	2024-12-22	2024-12-22 06:30:00	6H 30M 0S	22	12	2024	30
94,06	2024-12-22	2024-12-22 06:30:16	6H 30M 16S	22	12	2024	30
94,06	2024-12-22	2024-12-22 06:30:16	6H 30M 16S	22	12	2024	30
94,06	2024-12-22	2024-12-22 06:30:16	6H 30M 16S	22	12	2024	30
95,25	2024-12-22	2024-12-22 07:00:00	7H 0M 0S	22	12	2024	0
95,25	2024-12-22	2024-12-22 07:00:00	7H 0M 0S	22	12	2024	0
95,25	2024-12-22	2024-12-22 07:00:00	7H 0M 0S	22	12	2024	0
94,04	2024-12-22	2024-12-22 07:00:15	7H 0M 15S	22	12	2024	0
94,04	2024-12-22	2024-12-22 07:00:15	7H 0M 15S	22	12	2024	0
94,04	2024-12-22	2024-12-22 07:00:15	7H 0M 15S	22	12	2024	0
95,29	2024-12-22	2024-12-22 07:30:00	7H 30M 0S	22	12	2024	30
95,29	2024-12-22	2024-12-22 07:30:00	7H 30M 0S	22	12	2024	30
95,29	2024-12-22	2024-12-22 07:30:00	7H 30M 0S	22	12	2024	30
93,99	2024-12-22	2024-12-22 07:30:15	7H 30M 15S	22	12	2024	30
93,99	2024-12-22	2024-12-22 07:30:15	7H 30M 15S	22	12	2024	30
93,99	2024-12-22	2024-12-22 07:30:15	7H 30M 15S	22	12	2024	30
95,11	2024-12-22	2024-12-22 08:00:00	8H 0M 0S	22	12	2024	0
95,11	2024-12-22	2024-12-22 08:00:00	8H 0M 0S	22	12	2024	0
95,11	2024-12-22	2024-12-22 08:00:00	8H 0M 0S	22	12	2024	0
94	2024-12-22	2024-12-22 08:00:15	8H 0M 15S	22	12	2024	0
94	2024-12-22	2024-12-22 08:00:15	8H 0M 15S	22	12	2024	0
94	2024-12-22	2024-12-22 08:00:15	8H 0M 15S	22	12	2024	0
94,88	2024-12-22	2024-12-22 08:30:00	8H 30M 0S	22	12	2024	30
94,88	2024-12-22	2024-12-22 08:30:00	8H 30M 0S	22	12	2024	30
94,88	2024-12-22	2024-12-22 08:30:00	8H 30M 0S	22	12	2024	30
93,95	2024-12-22	2024-12-22 08:30:15	8H 30M 15S	22	12	2024	30
93,95	2024-12-22	2024-12-22 08:30:15	8H 30M 15S	22	12	2024	30
93,95	2024-12-22	2024-12-22 08:30:15	8H 30M 15S	22	12	2024	30
94,55	2024-12-22	2024-12-22 08:59:59	8H 59M 59S	22	12	2024	59
94,55	2024-12-22	2024-12-22 08:59:59	8H 59M 59S	22	12	2024	59
93,92	2024-12-22	2024-12-22 09:00:15	9H 0M 15S	22	12	2024	0
93,92	2024-12-22	2024-12-22 09:00:15	9H 0M 15S	22	12	2024	0
93,92	2024-12-22	2024-12-22 09:00:15	9H 0M 15S	22	12	2024	0
94,24	2024-12-22	2024-12-22 09:29:59	9H 29M 59S	22	12	2024	29
94,24	2024-12-22	2024-12-22 09:29:59	9H 29M 59S	22	12	2024	29
94,24	2024-12-22	2024-12-22 09:29:59	9H 29M 59S	22	12	2024	29
93,35	2024-12-22	2024-12-22 09:30:15	9H 30M 15S	22	12	2024	30
93,35	2024-12-22	2024-12-22 09:30:15	9H 30M 15S	22	12	2024	30
93,69	2024-12-22	2024-12-22 09:59:59	9H 59M 59S	22	12	2024	59
93,69	2024-12-22	2024-12-22 09:59:59	9H 59M 59S	22	12	2024	59
93,69	2024-12-22	2024-12-22 09:59:59	9H 59M 59S	22	12	2024	59
93,56	2024-12-22	2024-12-22 10:00:15	10H 0M 15S	22	12	2024	0
93,56	2024-12-22	2024-12-22 10:00:15	10H 0M 15S	22	12	2024	0
93,56	2024-12-22	2024-12-22 10:00:15	10H 0M 15S	22	12	2024	0
92,82	2024-12-22	2024-12-22 10:29:59	10H 29M 59S	22	12	2024	29
92,82	2024-12-22	2024-12-22 10:29:59	10H 29M 59S	22	12	2024	29
92,82	2024-12-22	2024-12-22 10:29:59	10H 29M 59S	22	12	2024	29
93,13	2024-12-22	2024-12-22 10:30:14	10H 30M 14S	22	12	2024	30
93,13	2024-12-22	2024-12-22 10:30:14	10H 30M 14S	22	12	2024	30
93,13	2024-12-22	2024-12-22 10:30:14	10H 30M 14S	22	12	2024	30
93,25	2024-12-22	2024-12-22 10:59:59	10H 59M 59S	22	12	2024	59
93,25	2024-12-22	2024-12-22 10:59:59	10H 59M 59S	22	12	2024	59
93,25	2024-12-22	2024-12-22 10:59:59	10H 59M 59S	22	12	2024	59
93,56	2024-12-22	2024-12-22 11:00:14	11H 0M 14S	22	12	2024	0
93,56	2024-12-22	2024-12-22 11:00:14	11H 0M 14S	22	12	2024	0
93,56	2024-12-22	2024-12-22 11:00:14	11H 0M 14S	22	12	2024	0
92,79	2024-12-22	2024-12-22 11:29:59	11H 29M 59S	22	12	2024	29
92,79	2024-12-22	2024-12-22 11:29:59	11H 29M 59S	22	12	2024	29
92,79	2024-12-22	2024-12-22 11:29:59	11H 29M 59S	22	12	2024	29
93,32	2024-12-22	2024-12-22 11:30:14	11H 30M 14S	22	12	2024	30
93,32	2024-12-22	2024-12-22 11:30:14	11H 30M 14S	22	12	2024	30
93,32	2024-12-22	2024-12-22 11:30:14	11H 30M 14S	22	12	2024	30
92,26	2024-12-22	2024-12-22 11:59:59	11H 59M 59S	22	12	2024	59
92,26	2024-12-22	2024-12-22 11:59:59	11H 59M 59S	22	12	2024	59
92,26	2024-12-22	2024-12-22 11:59:59	11H 59M 59S	22	12	2024	59
92,67	2024-12-22	2024-12-22 12:00:14	12H 0M 14S	22	12	2024	0
92,67	2024-12-22	2024-12-22 12:00:14	12H 0M 14S	22	12	2024	0
92,34	2024-12-22	2024-12-22 12:29:58	12H 29M 58S	22	12	2024	29
92,34	2024-12-22	2024-12-22 12:29:58	12H 29M 58S	22	12	2024	29
92,34	2024-12-22	2024-12-22 12:29:58	12H 29M 58S	22	12	2024	29
93,26	2024-12-22	2024-12-22 12:30:14	12H 30M 14S	22	12	2024	30
93,26	2024-12-22	2024-12-22 12:30:14	12H 30M 14S	22	12	2024	30
93,26	2024-12-22	2024-12-22 12:30:14	12H 30M 14S	22	12	2024	30
92,01	2024-12-22	2024-12-22 12:59:58	12H 59M 58S	22	12	2024	59
