"Temperature"	"Date"	"DateTime"	"Time"	"D"	"M"	"Y"	"m"
21,28	2024-12-23	2024-12-23 05:30:09	5H 30M 9S	23	12	2024	30
21,28	2024-12-23	2024-12-23 05:30:09	5H 30M 9S	23	12	2024	30
21,49	2024-12-23	2024-12-23 05:59:53	5H 59M 53S	23	12	2024	59
21,49	2024-12-23	2024-12-23 05:59:53	5H 59M 53S	23	12	2024	59
21,49	2024-12-23	2024-12-23 05:59:53	5H 59M 53S	23	12	2024	59
21,23	2024-12-23	2024-12-23 06:00:03	6H 0M 3S	23	12	2024	0
21,23	2024-12-23	2024-12-23 06:00:09	6H 0M 9S	23	12	2024	0
21,23	2024-12-23	2024-12-23 06:00:09	6H 0M 9S	23	12	2024	0
21,59	2024-12-23	2024-12-23 06:29:53	6H 29M 53S	23	12	2024	29
21,59	2024-12-23	2024-12-23 06:29:53	6H 29M 53S	23	12	2024	29
21,59	2024-12-23	2024-12-23 06:29:53	6H 29M 53S	23	12	2024	29
21,3	2024-12-23	2024-12-23 06:30:09	6H 30M 9S	23	12	2024	30
21,3	2024-12-23	2024-12-23 06:30:09	6H 30M 9S	23	12	2024	30
21,57	2024-12-23	2024-12-23 06:59:53	6H 59M 53S	23	12	2024	59
21,57	2024-12-23	2024-12-23 06:59:53	6H 59M 53S	23	12	2024	59
21,57	2024-12-23	2024-12-23 06:59:53	6H 59M 53S	23	12	2024	59
21,31	2024-12-23	2024-12-23 07:00:09	7H 0M 9S	23	12	2024	0
21,31	2024-12-23	2024-12-23 07:00:09	7H 0M 9S	23	12	2024	0
21,31	2024-12-23	2024-12-23 07:00:09	7H 0M 9S	23	12	2024	0
21,77	2024-12-23	2024-12-23 07:29:53	7H 29M 53S	23	12	2024	29
21,77	2024-12-23	2024-12-23 07:29:53	7H 29M 53S	23	12	2024	29
21,77	2024-12-23	2024-12-23 07:29:53	7H 29M 53S	23	12	2024	29
21,52	2024-12-23	2024-12-23 07:30:08	7H 30M 8S	23	12	2024	30
21,52	2024-12-23	2024-12-23 07:30:08	7H 30M 8S	23	12	2024	30
21,52	2024-12-23	2024-12-23 07:30:08	7H 30M 8S	23	12	2024	30
21,75	2024-12-23	2024-12-23 07:59:53	7H 59M 53S	23	12	2024	59
21,75	2024-12-23	2024-12-23 07:59:53	7H 59M 53S	23	12	2024	59
21,75	2024-12-23	2024-12-23 07:59:53	7H 59M 53S	23	12	2024	59
21,51	2024-12-23	2024-12-23 08:00:08	8H 0M 8S	23	12	2024	0
21,51	2024-12-23	2024-12-23 08:00:08	8H 0M 8S	23	12	2024	0
21,51	2024-12-23	2024-12-23 08:00:08	8H 0M 8S	23	12	2024	0
22,03	2024-12-23	2024-12-23 08:29:53	8H 29M 53S	23	12	2024	29
22,03	2024-12-23	2024-12-23 08:29:53	8H 29M 53S	23	12	2024	29
22,03	2024-12-23	2024-12-23 08:29:53	8H 29M 53S	23	12	2024	29
22,11	2024-12-23	2024-12-23 08:59:53	8H 59M 53S	23	12	2024	59
22,11	2024-12-23	2024-12-23 08:59:53	8H 59M 53S	23	12	2024	59
22,11	2024-12-23	2024-12-23 08:59:53	8H 59M 53S	23	12	2024	59
21,82	2024-12-23	2024-12-23 09:00:08	9H 0M 8S	23	12	2024	0
21,82	2024-12-23	2024-12-23 09:00:08	9H 0M 8S	23	12	2024	0
21,82	2024-12-23	2024-12-23 09:00:08	9H 0M 8S	23	12	2024	0
21,97	2024-12-23	2024-12-23 09:29:52	9H 29M 52S	23	12	2024	29
21,97	2024-12-23	2024-12-23 09:29:52	9H 29M 52S	23	12	2024	29
21,58	2024-12-23	2024-12-23 09:30:08	9H 30M 8S	23	12	2024	30
21,58	2024-12-23	2024-12-23 09:30:08	9H 30M 8S	23	12	2024	30
21,58	2024-12-23	2024-12-23 09:30:08	9H 30M 8S	23	12	2024	30
22,09	2024-12-23	2024-12-23 10:00:08	10H 0M 8S	23	12	2024	0
22,09	2024-12-23	2024-12-23 10:00:08	10H 0M 8S	23	12	2024	0
22,09	2024-12-23	2024-12-23 10:00:08	10H 0M 8S	23	12	2024	0
22,94	2024-12-23	2024-12-23 10:29:52	10H 29M 52S	23	12	2024	29
22,94	2024-12-23	2024-12-23 10:29:52	10H 29M 52S	23	12	2024	29
22,44	2024-12-23	2024-12-23 10:30:08	10H 30M 8S	23	12	2024	30
22,44	2024-12-23	2024-12-23 10:30:08	10H 30M 8S	23	12	2024	30
22,44	2024-12-23	2024-12-23 10:30:08	10H 30M 8S	23	12	2024	30
23,39	2024-12-23	2024-12-23 10:59:52	10H 59M 52S	23	12	2024	59
23,39	2024-12-23	2024-12-23 10:59:52	10H 59M 52S	23	12	2024	59
23,39	2024-12-23	2024-12-23 10:59:52	10H 59M 52S	23	12	2024	59
22,91	2024-12-23	2024-12-23 11:00:07	11H 0M 7S	23	12	2024	0
22,91	2024-12-23	2024-12-23 11:00:07	11H 0M 7S	23	12	2024	0
22,91	2024-12-23	2024-12-23 11:00:07	11H 0M 7S	23	12	2024	0
23,56	2024-12-23	2024-12-23 11:29:52	11H 29M 52S	23	12	2024	29
23,56	2024-12-23	2024-12-23 11:29:52	11H 29M 52S	23	12	2024	29
23,56	2024-12-23	2024-12-23 11:29:52	11H 29M 52S	23	12	2024	29
22,82	2024-12-23	2024-12-23 12:00:07	12H 0M 7S	23	12	2024	0
22,82	2024-12-23	2024-12-23 12:00:07	12H 0M 7S	23	12	2024	0
22,82	2024-12-23	2024-12-23 12:00:07	12H 0M 7S	23	12	2024	0
23,16	2024-12-23	2024-12-23 12:30:07	12H 30M 7S	23	12	2024	30
23,16	2024-12-23	2024-12-23 12:30:07	12H 30M 7S	23	12	2024	30
23,16	2024-12-23	2024-12-23 12:30:07	12H 30M 7S	23	12	2024	30
23,49	2024-12-23	2024-12-23 12:59:51	12H 59M 51S	23	12	2024	59
23,49	2024-12-23	2024-12-23 12:59:51	12H 59M 51S	23	12	2024	59
23,49	2024-12-23	2024-12-23 12:59:51	12H 59M 51S	23	12	2024	59
23,29	2024-12-23	2024-12-23 13:00:07	13H 0M 7S	23	12	2024	0
23,29	2024-12-23	2024-12-23 13:00:07	13H 0M 7S	23	12	2024	0
23,29	2024-12-23	2024-12-23 13:00:07	13H 0M 7S	23	12	2024	0
22,37	2024-12-23	2024-12-23 13:29:51	13H 29M 51S	23	12	2024	29
22,37	2024-12-23	2024-12-23 13:29:51	13H 29M 51S	23	12	2024	29
22,37	2024-12-23	2024-12-23 13:29:51	13H 29M 51S	23	12	2024	29
22,76	2024-12-23	2024-12-23 13:59:51	13H 59M 51S	23	12	2024	59
22,76	2024-12-23	2024-12-23 13:59:51	13H 59M 51S	23	12	2024	59
22,76	2024-12-23	2024-12-23 13:59:51	13H 59M 51S	23	12	2024	59
22,27	2024-12-23	2024-12-23 14:00:07	14H 0M 7S	23	12	2024	0
22,27	2024-12-23	2024-12-23 14:00:07	14H 0M 7S	23	12	2024	0
22,27	2024-12-23	2024-12-23 14:00:07	14H 0M 7S	23	12	2024	0
22,29	2024-12-23	2024-12-23 14:30:07	14H 30M 7S	23	12	2024	30
22,29	2024-12-23	2024-12-23 14:30:07	14H 30M 7S	23	12	2024	30
22,29	2024-12-23	2024-12-23 14:30:07	14H 30M 7S	23	12	2024	30
22,5	2024-12-23	2024-12-23 14:59:51	14H 59M 51S	23	12	2024	59
22,5	2024-12-23	2024-12-23 14:59:51	14H 59M 51S	23	12	2024	59
22,5	2024-12-23	2024-12-23 14:59:51	14H 59M 51S	23	12	2024	59
21,96	2024-12-23	2024-12-23 15:00:06	15H 0M 6S	23	12	2024	0
21,96	2024-12-23	2024-12-23 15:00:06	15H 0M 6S	23	12	2024	0
21,96	2024-12-23	2024-12-23 15:00:06	15H 0M 6S	23	12	2024	0
22,29	2024-12-23	2024-12-23 15:29:51	15H 29M 51S	23	12	2024	29
22,29	2024-12-23	2024-12-23 15:29:51	15H 29M 51S	23	12	2024	29
22,29	2024-12-23	2024-12-23 15:29:51	15H 29M 51S	23	12	2024	29
21,72	2024-12-23	2024-12-23 15:30:06	15H 30M 6S	23	12	2024	30
21,72	2024-12-23	2024-12-23 15:30:06	15H 30M 6S	23	12	2024	30
21,72	2024-12-23	2024-12-23 15:30:06	15H 30M 6S	23	12	2024	30
21,63	2024-12-23	2024-12-23 15:59:51	15H 59M 51S	23	12	2024	59
21,63	2024-12-23	2024-12-23 15:59:51	15H 59M 51S	23	12	2024	59
21,63	2024-12-23	2024-12-23 15:59:51	15H 59M 51S	23	12	2024	59
21,15	2024-12-23	2024-12-23 16:00:06	16H 0M 6S	23	12	2024	0
21,15	2024-12-23	2024-12-23 16:00:06	16H 0M 6S	23	12	2024	0
21,34	2024-12-23	2024-12-23 16:29:50	16H 29M 50S	23	12	2024	29
21,34	2024-12-23	2024-12-23 16:29:50	16H 29M 50S	23	12	2024	29
21,34	2024-12-23	2024-12-23 16:29:50	16H 29M 50S	23	12	2024	29
20,93	2024-12-23	2024-12-23 16:30:06	16H 30M 6S	23	12	2024	30
20,93	2024-12-23	2024-12-23 16:30:06	16H 30M 6S	23	12	2024	30
20,93	2024-12-23	2024-12-23 16:30:06	16H 30M 6S	23	12	2024	30
21,1	2024-12-23	2024-12-23 16:59:50	16H 59M 50S	23	12	2024	59
21,1	2024-12-23	2024-12-23 16:59:50	16H 59M 50S	23	12	2024	59
20,63	2024-12-23	2024-12-23 16:59:58	16H 59M 58S	23	12	2024	59
20,63	2024-12-23	2024-12-23 17:00:06	17H 0M 6S	23	12	2024	0
20,63	2024-12-23	2024-12-23 17:00:06	17H 0M 6S	23	12	2024	0
20,87	2024-12-23	2024-12-23 17:29:50	17H 29M 50S	23	12	2024	29
20,87	2024-12-23	2024-12-23 17:29:50	17H 29M 50S	23	12	2024	29
20,87	2024-12-23	2024-12-23 17:29:50	17H 29M 50S	23	12	2024	29
20,32	2024-12-23	2024-12-23 17:30:06	17H 30M 6S	23	12	2024	30
20,32	2024-12-23	2024-12-23 17:30:06	17H 30M 6S	23	12	2024	30
20,32	2024-12-23	2024-12-23 17:30:06	17H 30M 6S	23	12	2024	30
20,73	2024-12-23	2024-12-23 17:59:50	17H 59M 50S	23	12	2024	59
20,73	2024-12-23	2024-12-23 17:59:50	17H 59M 50S	23	12	2024	59
20,73	2024-12-23	2024-12-23 17:59:50	17H 59M 50S	23	12	2024	59
20,26	2024-12-23	2024-12-23 18:00:07	18H 0M 7S	23	12	2024	0
20,26	2024-12-23	2024-12-23 18:00:07	18H 0M 7S	23	12	2024	0
20,26	2024-12-23	2024-12-23 18:00:07	18H 0M 7S	23	12	2024	0
20,55	2024-12-23	2024-12-23 18:29:50	18H 29M 50S	23	12	2024	29
20,55	2024-12-23	2024-12-23 18:29:50	18H 29M 50S	23	12	2024	29
20,55	2024-12-23	2024-12-23 18:29:50	18H 29M 50S	23	12	2024	29
20,01	2024-12-23	2024-12-23 18:30:05	18H 30M 5S	23	12	2024	30
20,01	2024-12-23	2024-12-23 18:30:05	18H 30M 5S	23	12	2024	30
20,01	2024-12-23	2024-12-23 18:30:05	18H 30M 5S	23	12	2024	30
20,42	2024-12-23	2024-12-23 18:59:50	18H 59M 50S	23	12	2024	59
20,42	2024-12-23	2024-12-23 18:59:50	18H 59M 50S	23	12	2024	59
20,42	2024-12-23	2024-12-23 18:59:50	18H 59M 50S	23	12	2024	59
19,92	2024-12-23	2024-12-23 19:00:05	19H 0M 5S	23	12	2024	0
19,92	2024-12-23	2024-12-23 19:00:05	19H 0M 5S	23	12	2024	0
20,26	2024-12-23	2024-12-23 19:29:50	19H 29M 50S	23	12	2024	29
20,26	2024-12-23	2024-12-23 19:29:50	19H 29M 50S	23	12	2024	29
20,26	2024-12-23	2024-12-23 19:29:50	19H 29M 50S	23	12	2024	29
19,78	2024-12-23	2024-12-23 19:30:05	19H 30M 5S	23	12	2024	30
19,78	2024-12-23	2024-12-23 19:30:05	19H 30M 5S	23	12	2024	30
19,78	2024-12-23	2024-12-23 19:30:05	19H 30M 5S	23	12	2024	30
20,26	2024-12-23	2024-12-23 19:59:49	19H 59M 49S	23	12	2024	59
20,26	2024-12-23	2024-12-23 19:59:49	19H 59M 49S	23	12	2024	59
19,83	2024-12-23	2024-12-23 20:00:05	20H 0M 5S	23	12	2024	0
19,83	2024-12-23	2024-12-23 20:00:05	20H 0M 5S	23	12	2024	0
19,83	2024-12-23	2024-12-23 20:00:05	20H 0M 5S	23	12	2024	0
20,08	2024-12-23	2024-12-23 20:29:49	20H 29M 49S	23	12	2024	29
20,08	2024-12-23	2024-12-23 20:29:49	20H 29M 49S	23	12	2024	29
20,08	2024-12-23	2024-12-23 20:29:49	20H 29M 49S	23	12	2024	29
19,68	2024-12-23	2024-12-23 20:30:05	20H 30M 5S	23	12	2024	30
19,68	2024-12-23	2024-12-23 20:30:05	20H 30M 5S	23	12	2024	30
19,68	2024-12-23	2024-12-23 20:30:05	20H 30M 5S	23	12	2024	30
19,85	2024-12-23	2024-12-23 20:59:49	20H 59M 49S	23	12	2024	59
19,85	2024-12-23	2024-12-23 20:59:49	20H 59M 49S	23	12	2024	59
19,85	2024-12-23	2024-12-23 20:59:49	20H 59M 49S	23	12	2024	59
19,46	2024-12-23	2024-12-23 21:00:05	21H 0M 5S	23	12	2024	0
19,46	2024-12-23	2024-12-23 21:00:05	21H 0M 5S	23	12	2024	0
19,46	2024-12-23	2024-12-23 21:00:05	21H 0M 5S	23	12	2024	0
19,71	2024-12-23	2024-12-23 21:29:49	21H 29M 49S	23	12	2024	29
19,71	2024-12-23	2024-12-23 21:29:49	21H 29M 49S	23	12	2024	29
19,71	2024-12-23	2024-12-23 21:29:49	21H 29M 49S	23	12	2024	29
19,29	2024-12-23	2024-12-23 21:30:05	21H 30M 5S	23	12	2024	30
19,29	2024-12-23	2024-12-23 21:30:05	21H 30M 5S	23	12	2024	30
19,29	2024-12-23	2024-12-23 21:30:05	21H 30M 5S	23	12	2024	30
19,67	2024-12-23	2024-12-23 21:59:49	21H 59M 49S	23	12	2024	59
19,67	2024-12-23	2024-12-23 21:59:49	21H 59M 49S	23	12	2024	59
19,29	2024-12-23	2024-12-23 22:00:05	22H 0M 5S	23	12	2024	0
19,29	2024-12-23	2024-12-23 22:00:05	22H 0M 5S	23	12	2024	0
19,29	2024-12-23	2024-12-23 22:00:05	22H 0M 5S	23	12	2024	0
19,59	2024-12-23	2024-12-23 22:29:49	22H 29M 49S	23	12	2024	29
19,59	2024-12-23	2024-12-23 22:29:49	22H 29M 49S	23	12	2024	29
19,59	2024-12-23	2024-12-23 22:29:49	22H 29M 49S	23	12	2024	29
19,23	2024-12-23	2024-12-23 22:30:04	22H 30M 4S	23	12	2024	30
19,23	2024-12-23	2024-12-23 22:30:04	22H 30M 4S	23	12	2024	30
19,23	2024-12-23	2024-12-23 22:30:04	22H 30M 4S	23	12	2024	30
19,51	2024-12-23	2024-12-23 22:59:49	22H 59M 49S	23	12	2024	59
19,51	2024-12-23	2024-12-23 22:59:49	22H 59M 49S	23	12	2024	59
19,51	2024-12-23	2024-12-23 22:59:49	22H 59M 49S	23	12	2024	59
19,12	2024-12-23	2024-12-23 23:00:04	23H 0M 4S	23	12	2024	0
19,12	2024-12-23	2024-12-23 23:00:04	23H 0M 4S	23	12	2024	0
19,12	2024-12-23	2024-12-23 23:00:04	23H 0M 4S	23	12	2024	0
19,4	2024-12-23	2024-12-23 23:29:48	23H 29M 48S	23	12	2024	29
19,4	2024-12-23	2024-12-23 23:29:48	23H 29M 48S	23	12	2024	29
19,4	2024-12-23	2024-12-23 23:29:48	23H 29M 48S	23	12	2024	29
18,95	2024-12-23	2024-12-23 23:30:04	23H 30M 4S	23	12	2024	30
18,95	2024-12-23	2024-12-23 23:30:04	23H 30M 4S	23	12	2024	30
18,95	2024-12-23	2024-12-23 23:30:04	23H 30M 4S	23	12	2024	30
19,41	2024-12-23	2024-12-23 23:59:48	23H 59M 48S	23	12	2024	59
19,41	2024-12-23	2024-12-23 23:59:48	23H 59M 48S	23	12	2024	59
19,41	2024-12-23	2024-12-23 23:59:48	23H 59M 48S	23	12	2024	59
20,89	2024-12-22	2024-12-22 01:00:17	1H 0M 17S	22	12	2024	0
20,89	2024-12-22	2024-12-22 01:00:17	1H 0M 17S	22	12	2024	0
20,89	2024-12-22	2024-12-22 01:00:17	1H 0M 17S	22	12	2024	0
21,26	2024-12-22	2024-12-22 01:30:02	1H 30M 2S	22	12	2024	30
21,26	2024-12-22	2024-12-22 01:30:02	1H 30M 2S	22	12	2024	30
20,97	2024-12-22	2024-12-22 01:30:17	1H 30M 17S	22	12	2024	30
20,97	2024-12-22	2024-12-22 01:30:17	1H 30M 17S	22	12	2024	30
20,97	2024-12-22	2024-12-22 01:30:17	1H 30M 17S	22	12	2024	30
21,35	2024-12-22	2024-12-22 02:00:02	2H 0M 2S	22	12	2024	0
21,35	2024-12-22	2024-12-22 02:00:02	2H 0M 2S	22	12	2024	0
21,35	2024-12-22	2024-12-22 02:00:02	2H 0M 2S	22	12	2024	0
21,07	2024-12-22	2024-12-22 02:00:17	2H 0M 17S	22	12	2024	0
21,07	2024-12-22	2024-12-22 02:00:17	2H 0M 17S	22	12	2024	0
21,07	2024-12-22	2024-12-22 02:00:17	2H 0M 17S	22	12	2024	0
21,35	2024-12-22	2024-12-22 02:01:01	2H 1M 1S	22	12	2024	1
21,35	2024-12-22	2024-12-22 02:01:01	2H 1M 1S	22	12	2024	1
21,35	2024-12-22	2024-12-22 02:01:01	2H 1M 1S	22	12	2024	1
21,37	2024-12-22	2024-12-22 02:30:01	2H 30M 1S	22	12	2024	30
21,37	2024-12-22	2024-12-22 02:30:01	2H 30M 1S	22	12	2024	30
21,37	2024-12-22	2024-12-22 02:30:01	2H 30M 1S	22	12	2024	30
21,07	2024-12-22	2024-12-22 02:30:17	2H 30M 17S	22	12	2024	30
21,07	2024-12-22	2024-12-22 02:30:17	2H 30M 17S	22	12	2024	30
21,07	2024-12-22	2024-12-22 02:30:17	2H 30M 17S	22	12	2024	30
21,32	2024-12-22	2024-12-22 03:00:01	3H 0M 1S	22	12	2024	0
21,32	2024-12-22	2024-12-22 03:00:01	3H 0M 1S	22	12	2024	0
21,32	2024-12-22	2024-12-22 03:00:01	3H 0M 1S	22	12	2024	0
21,01	2024-12-22	2024-12-22 03:00:17	3H 0M 17S	22	12	2024	0
21,01	2024-12-22	2024-12-22 03:00:17	3H 0M 17S	22	12	2024	0
21,39	2024-12-22	2024-12-22 03:30:01	3H 30M 1S	22	12	2024	30
21,39	2024-12-22	2024-12-22 03:30:01	3H 30M 1S	22	12	2024	30
21,39	2024-12-22	2024-12-22 03:30:01	3H 30M 1S	22	12	2024	30
21,1	2024-12-22	2024-12-22 03:30:17	3H 30M 17S	22	12	2024	30
21,1	2024-12-22	2024-12-22 03:30:17	3H 30M 17S	22	12	2024	30
21,1	2024-12-22	2024-12-22 03:30:17	3H 30M 17S	22	12	2024	30
21,44	2024-12-22	2024-12-22 04:00:02	4H 0M 2S	22	12	2024	0
21,44	2024-12-22	2024-12-22 04:00:02	4H 0M 2S	22	12	2024	0
21,44	2024-12-22	2024-12-22 04:00:02	4H 0M 2S	22	12	2024	0
21,15	2024-12-22	2024-12-22 04:00:16	4H 0M 16S	22	12	2024	0
21,15	2024-12-22	2024-12-22 04:00:16	4H 0M 16S	22	12	2024	0
21,15	2024-12-22	2024-12-22 04:00:16	4H 0M 16S	22	12	2024	0
21,39	2024-12-22	2024-12-22 04:30:01	4H 30M 1S	22	12	2024	30
21,39	2024-12-22	2024-12-22 04:30:01	4H 30M 1S	22	12	2024	30
21,1	2024-12-22	2024-12-22 04:30:16	4H 30M 16S	22	12	2024	30
21,1	2024-12-22	2024-12-22 04:30:16	4H 30M 16S	22	12	2024	30
21,1	2024-12-22	2024-12-22 04:30:16	4H 30M 16S	22	12	2024	30
21,25	2024-12-22	2024-12-22 05:00:01	5H 0M 1S	22	12	2024	0
21,25	2024-12-22	2024-12-22 05:00:01	5H 0M 1S	22	12	2024	0
21,25	2024-12-22	2024-12-22 05:00:01	5H 0M 1S	22	12	2024	0
20,91	2024-12-22	2024-12-22 05:00:16	5H 0M 16S	22	12	2024	0
20,91	2024-12-22	2024-12-22 05:00:16	5H 0M 16S	22	12	2024	0
21,25	2024-12-22	2024-12-22 05:00:33	5H 0M 33S	22	12	2024	0
21,25	2024-12-22	2024-12-22 05:00:33	5H 0M 33S	22	12	2024	0
21,25	2024-12-22	2024-12-22 05:00:33	5H 0M 33S	22	12	2024	0
21,19	2024-12-22	2024-12-22 05:30:01	5H 30M 1S	22	12	2024	30
21,19	2024-12-22	2024-12-22 05:30:01	5H 30M 1S	22	12	2024	30
20,91	2024-12-22	2024-12-22 05:30:16	5H 30M 16S	22	12	2024	30
20,91	2024-12-22	2024-12-22 05:30:16	5H 30M 16S	22	12	2024	30
20,91	2024-12-22	2024-12-22 05:30:16	5H 30M 16S	22	12	2024	30
21,37	2024-12-22	2024-12-22 06:00:02	6H 0M 2S	22	12	2024	0
21,37	2024-12-22	2024-12-22 06:00:02	6H 0M 2S	22	12	2024	0
21,37	2024-12-22	2024-12-22 06:00:02	6H 0M 2S	22	12	2024	0
21,08	2024-12-22	2024-12-22 06:00:16	6H 0M 16S	22	12	2024	0
21,08	2024-12-22	2024-12-22 06:00:16	6H 0M 16S	22	12	2024	0
21,08	2024-12-22	2024-12-22 06:00:16	6H 0M 16S	22	12	2024	0
21,55	2024-12-22	2024-12-22 06:30:00	6H 30M 0S	22	12	2024	30
21,55	2024-12-22	2024-12-22 06:30:00	6H 30M 0S	22	12	2024	30
21,55	2024-12-22	2024-12-22 06:30:00	6H 30M 0S	22	12	2024	30
21,23	2024-12-22	2024-12-22 06:30:16	6H 30M 16S	22	12	2024	30
21,23	2024-12-22	2024-12-22 06:30:16	6H 30M 16S	22	12	2024	30
21,23	2024-12-22	2024-12-22 06:30:16	6H 30M 16S	22	12	2024	30
21,8	2024-12-22	2024-12-22 07:00:00	7H 0M 0S	22	12	2024	0
21,8	2024-12-22	2024-12-22 07:00:00	7H 0M 0S	22	12	2024	0
21,8	2024-12-22	2024-12-22 07:00:00	7H 0M 0S	22	12	2024	0
21,44	2024-12-22	2024-12-22 07:00:15	7H 0M 15S	22	12	2024	0
21,44	2024-12-22	2024-12-22 07:00:15	7H 0M 15S	22	12	2024	0
21,44	2024-12-22	2024-12-22 07:00:15	7H 0M 15S	22	12	2024	0
21,98	2024-12-22	2024-12-22 07:30:00	7H 30M 0S	22	12	2024	30
21,98	2024-12-22	2024-12-22 07:30:00	7H 30M 0S	22	12	2024	30
21,98	2024-12-22	2024-12-22 07:30:00	7H 30M 0S	22	12	2024	30
21,68	2024-12-22	2024-12-22 07:30:15	7H 30M 15S	22	12	2024	30
21,68	2024-12-22	2024-12-22 07:30:15	7H 30M 15S	22	12	2024	30
21,68	2024-12-22	2024-12-22 07:30:15	7H 30M 15S	22	12	2024	30
22,31	2024-12-22	2024-12-22 08:00:00	8H 0M 0S	22	12	2024	0
22,31	2024-12-22	2024-12-22 08:00:00	8H 0M 0S	22	12	2024	0
22,31	2024-12-22	2024-12-22 08:00:00	8H 0M 0S	22	12	2024	0
21,96	2024-12-22	2024-12-22 08:00:15	8H 0M 15S	22	12	2024	0
21,96	2024-12-22	2024-12-22 08:00:15	8H 0M 15S	22	12	2024	0
21,96	2024-12-22	2024-12-22 08:00:15	8H 0M 15S	22	12	2024	0
22,6	2024-12-22	2024-12-22 08:30:00	8H 30M 0S	22	12	2024	30
22,6	2024-12-22	2024-12-22 08:30:00	8H 30M 0S	22	12	2024	30
22,6	2024-12-22	2024-12-22 08:30:00	8H 30M 0S	22	12	2024	30
22,22	2024-12-22	2024-12-22 08:30:15	8H 30M 15S	22	12	2024	30
22,22	2024-12-22	2024-12-22 08:30:15	8H 30M 15S	22	12	2024	30
22,22	2024-12-22	2024-12-22 08:30:15	8H 30M 15S	22	12	2024	30
22,9	2024-12-22	2024-12-22 08:59:59	8H 59M 59S	22	12	2024	59
22,9	2024-12-22	2024-12-22 08:59:59	8H 59M 59S	22	12	2024	59
22,4	2024-12-22	2024-12-22 09:00:15	9H 0M 15S	22	12	2024	0
22,4	2024-12-22	2024-12-22 09:00:15	9H 0M 15S	22	12	2024	0
22,4	2024-12-22	2024-12-22 09:00:15	9H 0M 15S	22	12	2024	0
23,3	2024-12-22	2024-12-22 09:29:59	9H 29M 59S	22	12	2024	29
23,3	2024-12-22	2024-12-22 09:29:59	9H 29M 59S	22	12	2024	29
23,3	2024-12-22	2024-12-22 09:29:59	9H 29M 59S	22	12	2024	29
22,62	2024-12-22	2024-12-22 09:30:15	9H 30M 15S	22	12	2024	30
22,62	2024-12-22	2024-12-22 09:30:15	9H 30M 15S	22	12	2024	30
23,51	2024-12-22	2024-12-22 09:59:59	9H 59M 59S	22	12	2024	59
23,51	2024-12-22	2024-12-22 09:59:59	9H 59M 59S	22	12	2024	59
23,51	2024-12-22	2024-12-22 09:59:59	9H 59M 59S	22	12	2024	59
22,78	2024-12-22	2024-12-22 10:00:15	10H 0M 15S	22	12	2024	0
22,78	2024-12-22	2024-12-22 10:00:15	10H 0M 15S	22	12	2024	0
22,78	2024-12-22	2024-12-22 10:00:15	10H 0M 15S	22	12	2024	0
23,99	2024-12-22	2024-12-22 10:29:59	10H 29M 59S	22	12	2024	29
23,99	2024-12-22	2024-12-22 10:29:59	10H 29M 59S	22	12	2024	29
23,99	2024-12-22	2024-12-22 10:29:59	10H 29M 59S	22	12	2024	29
23,05	2024-12-22	2024-12-22 10:30:14	10H 30M 14S	22	12	2024	30
23,05	2024-12-22	2024-12-22 10:30:14	10H 30M 14S	22	12	2024	30
23,05	2024-12-22	2024-12-22 10:30:14	10H 30M 14S	22	12	2024	30
23,49	2024-12-22	2024-12-22 10:59:59	10H 59M 59S	22	12	2024	59
23,49	2024-12-22	2024-12-22 10:59:59	10H 59M 59S	22	12	2024	59
23,49	2024-12-22	2024-12-22 10:59:59	10H 59M 59S	22	12	2024	59
22,74	2024-12-22	2024-12-22 11:00:14	11H 0M 14S	22	12	2024	0
22,74	2024-12-22	2024-12-22 11:00:14	11H 0M 14S	22	12	2024	0
22,74	2024-12-22	2024-12-22 11:00:14	11H 0M 14S	22	12	2024	0
24,63	2024-12-22	2024-12-22 11:29:59	11H 29M 59S	22	12	2024	29
24,63	2024-12-22	2024-12-22 11:29:59	11H 29M 59S	22	12	2024	29
24,63	2024-12-22	2024-12-22 11:29:59	11H 29M 59S	22	12	2024	29
23,94	2024-12-22	2024-12-22 11:30:14	11H 30M 14S	22	12	2024	30
23,94	2024-12-22	2024-12-22 11:30:14	11H 30M 14S	22	12	2024	30
23,94	2024-12-22	2024-12-22 11:30:14	11H 30M 14S	22	12	2024	30
24,59	2024-12-22	2024-12-22 11:59:59	11H 59M 59S	22	12	2024	59
24,59	2024-12-22	2024-12-22 11:59:59	11H 59M 59S	22	12	2024	59
24,59	2024-12-22	2024-12-22 11:59:59	11H 59M 59S	22	12	2024	59
23,87	2024-12-22	2024-12-22 12:00:14	12H 0M 14S	22	12	2024	0
23,87	2024-12-22	2024-12-22 12:00:14	12H 0M 14S	22	12	2024	0
24,79	2024-12-22	2024-12-22 12:29:58	12H 29M 58S	22	12	2024	29
24,79	2024-12-22	2024-12-22 12:29:58	12H 29M 58S	22	12	2024	29
24,79	2024-12-22	2024-12-22 12:29:58	12H 29M 58S	22	12	2024	29
24,14	2024-12-22	2024-12-22 12:30:14	12H 30M 14S	22	12	2024	30
24,14	2024-12-22	2024-12-22 12:30:14	12H 30M 14S	22	12	2024	30
24,14	2024-12-22	2024-12-22 12:30:14	12H 30M 14S	22	12	2024	30
25,05	2024-12-22	2024-12-22 12:59:58	12H 59M 58S	22	12	2024	59
